product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
PYRA-COMP,2024-02-01,HEALTH CENTER,,7.0,1,TABLET,7.0
ACT-GC,2024-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
RDT,2024-05-01,HEALTH CENTER,,3036.0,25,PIECE,3036.0
ITN,2025-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,363.0,30,BLISTER,363.0
ACT-INF,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-11-01,DISTRICT HOSPITAL,,2515.0,5,VIAL,2515.0
PYRA-SAC,2024-05-01,HEALTH CENTER,,2316.0,1,SACHET,2316.0
ART-INJ,2025-11-01,HEALTH CENTER,,5.0,5,VIAL,5.0
PYRA-SAC,2024-05-01,HEALTH CENTER,791.0,33.0,1,SACHET,-758.0
ITN,2025-08-01,HEALTH CENTER,,1121.0,50,PIECE,1121.0
ART-INJ,2024-08-01,DISTRICT HOSPITAL,,138.0,5,VIAL,138.0
ART-SUP,2024-08-01,HEALTH CENTER,,2.0,2,CAPSULE,2.0
ACT-GC,2024-05-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-INF,2025-11-01,HEALTH CENTER,,932.0,30,BLISTER,932.0
ACT-AD,2025-11-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ART-INJ,2024-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ACT-INF,2024-02-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ITN,2025-02-01,HEALTH CENTER,149.0,84.0,50,PIECE,-65.0
ART-INJ,2024-11-01,DISTRICT HOSPITAL,,20.0,5,VIAL,20.0
ACT-AD,2025-02-01,HEALTH CENTER,,57.0,30,BLISTER,57.0
QUIN,2025-08-01,HEALTH CENTER,1110.0,811.0,1000,TABLET,-299.0
SP,2025-11-01,HEALTH CENTER,,4.0,1000,TABLET,4.0
PYRA-SAC,2024-11-01,HEALTH CENTER,426.0,248.0,1,SACHET,-178.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ACT-INF,2025-08-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-INF,2024-08-01,HEALTH CENTER,,29.0,30,BLISTER,29.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,1.0,1,SACHET,1.0
ART-INJ,2025-02-01,DISTRICT HOSPITAL,,299.0,5,VIAL,299.0
PYRA-COMP,2025-08-01,HEALTH CENTER,82.0,4.0,1,TABLET,-78.0
ART-SUP,2024-02-01,HEALTH CENTER,,159.0,2,CAPSULE,159.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,11483.0,1,TABLET,11483.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
RDT,2024-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ART-INJ,2024-02-01,HEALTH CENTER,1098.0,454.0,5,VIAL,-644.0
SP,2025-08-01,HEALTH CENTER,233.0,1090.0,1000,TABLET,857.0
PYRA-SAC,2025-08-01,HEALTH CENTER,1785.0,284.0,1,SACHET,-1501.0
ART-INJ,2024-02-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,,3315.0,30,BLISTER,3315.0
ITN,2024-11-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ACT-SC,2024-05-01,HEALTH CENTER,407.0,64.0,30,BLISTER,-343.0
ART-INJ,2024-05-01,DISTRICT HOSPITAL,281.0,3.0,5,VIAL,-278.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,205.0,1,TABLET,205.0
SP,2024-02-01,HEALTH CENTER,745.0,0.0,1000,TABLET,-745.0
RDT,2025-02-01,HEALTH CENTER,,201.0,25,PIECE,201.0
ACT-SC,2024-11-01,DISTRICT HOSPITAL,,1359.0,30,BLISTER,1359.0
RDT,2024-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ACT-SC,2024-08-01,HEALTH CENTER,1070.0,181.0,30,BLISTER,-889.0
QUIN,2024-02-01,HEALTH CENTER,,9.0,1000,TABLET,9.0
ART-INJ,2025-05-01,HEALTH CENTER,1050.0,0.0,5,VIAL,-1050.0
ART-INJ,2024-11-01,HEALTH CENTER,684.0,149.0,5,VIAL,-535.0
ACT-GC,2025-11-01,HEALTH CENTER,,995.0,30,BLISTER,995.0
QUIN,2025-05-01,HEALTH CENTER,1276.0,271.0,1000,TABLET,-1005.0
ACT-INF,2024-05-01,HEALTH CENTER,,337.0,30,BLISTER,337.0
ACT-AD,2024-02-01,HEALTH CENTER,,1674.0,30,BLISTER,1674.0
ART-INJ,2024-11-01,HEALTH CENTER,,3861.0,5,VIAL,3861.0
ACT-INF,2024-08-01,HEALTH CENTER,,2265.0,30,BLISTER,2265.0
ACT-AD,2025-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,106.0,1,TABLET,106.0
ITN,2025-11-01,HEALTH CENTER,320.0,269.0,50,PIECE,-51.0
QUIN,2024-11-01,HEALTH CENTER,,246.0,1000,TABLET,246.0
ART-INJ,2024-05-01,HEALTH CENTER,,415.0,5,VIAL,415.0
ACT-GC,2024-02-01,HEALTH CENTER,415.0,5.0,30,BLISTER,-410.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,2127.0,1,SACHET,2127.0
ACT-INF,2025-11-01,HEALTH CENTER,,4080.0,30,BLISTER,4080.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-05-01,HEALTH CENTER,436.0,468.0,30,BLISTER,32.0
ART-INJ,2025-05-01,HEALTH CENTER,,274.0,5,VIAL,274.0
ACT-GC,2025-08-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
ITN,2025-11-01,HEALTH CENTER,341.0,0.0,50,PIECE,-341.0
QUIN,2025-02-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-08-01,HEALTH CENTER,,360.0,30,BLISTER,360.0
ACT-GC,2025-11-01,HEALTH CENTER,,1465.0,30,BLISTER,1465.0
PYRA-SAC,2025-08-01,HEALTH CENTER,314.0,580.0,1,SACHET,266.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,113.0,1,SACHET,113.0
ITN,2024-08-01,HEALTH CENTER,1688.0,0.0,50,PIECE,-1688.0
SP,2025-05-01,HEALTH CENTER,1210.0,76.0,1000,TABLET,-1134.0
ACT-INF,2025-02-01,HEALTH CENTER,,1449.0,30,BLISTER,1449.0
ART-SUP,2025-08-01,HEALTH CENTER,,2413.0,2,CAPSULE,2413.0
ACT-SC,2025-11-01,HEALTH CENTER,604.0,0.0,30,BLISTER,-604.0
SP,2024-05-01,DISTRICT HOSPITAL,,1036.0,1000,TABLET,1036.0
ACT-GC,2024-05-01,HEALTH CENTER,457.0,23.0,30,BLISTER,-434.0
QUIN,2024-08-01,HEALTH CENTER,518.0,1476.0,1000,TABLET,958.0
ACT-SC,2024-05-01,HEALTH CENTER,1133.0,861.0,30,BLISTER,-272.0
SP,2025-08-01,HEALTH CENTER,,998.0,1000,TABLET,998.0
PYRA-COMP,2025-11-01,HEALTH CENTER,424.0,7.0,1,TABLET,-417.0
ACT-GC,2024-05-01,HEALTH CENTER,,1359.0,30,BLISTER,1359.0
ACT-GC,2024-02-01,HEALTH CENTER,,269.0,30,BLISTER,269.0
RDT,2025-05-01,HEALTH CENTER,1317.0,1534.0,25,PIECE,217.0
ITN,2024-11-01,HEALTH CENTER,,5058.0,50,PIECE,5058.0
ART-SUP,2024-05-01,HEALTH CENTER,,79.0,2,CAPSULE,79.0
ART-INJ,2024-08-01,HEALTH CENTER,1107.0,4932.0,5,VIAL,3825.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,771.0,1,SACHET,771.0
ART-INJ,2024-08-01,HEALTH CENTER,,3347.0,5,VIAL,3347.0
PYRA-COMP,2025-05-01,HEALTH CENTER,,21.0,1,TABLET,21.0
ITN,2025-02-01,HEALTH CENTER,,84.0,50,PIECE,84.0
ACT-SC,2025-05-01,HEALTH CENTER,,109.0,30,BLISTER,109.0
QUIN,2025-11-01,HEALTH CENTER,,111.0,1000,TABLET,111.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,1353.0,1,TABLET,1353.0
PYRA-SAC,2025-05-01,HEALTH CENTER,225.0,6.0,1,SACHET,-219.0
ITN,2024-05-01,HEALTH CENTER,895.0,0.0,50,PIECE,-895.0
ART-INJ,2025-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
PYRA-COMP,2024-08-01,DISTRICT HOSPITAL,786.0,161.0,1,TABLET,-625.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,0.0,1,TABLET,0.0
QUIN,2024-11-01,HEALTH CENTER,1214.0,27.0,1000,TABLET,-1187.0
ART-INJ,2025-11-01,HEALTH CENTER,625.0,771.0,5,VIAL,146.0
QUIN,2025-11-01,HEALTH CENTER,,13.0,1000,TABLET,13.0
PYRA-SAC,2024-05-01,HEALTH CENTER,1261.0,3.0,1,SACHET,-1258.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,145.0,1,SACHET,145.0
SP,2025-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
SP,2024-02-01,HEALTH CENTER,,529.0,1000,TABLET,529.0
ART-SUP,2025-05-01,HEALTH CENTER,,3.0,2,CAPSULE,3.0
ART-SUP,2024-11-01,HEALTH CENTER,,1.0,2,CAPSULE,1.0
ITN,2024-02-01,HEALTH CENTER,1206.0,972.0,50,PIECE,-234.0
ITN,2024-02-01,HEALTH CENTER,,1728.0,50,PIECE,1728.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-11-01,HEALTH CENTER,,1.0,2,CAPSULE,1.0
ITN,2025-08-01,REGIONAL HOSPITAL,505.0,3135.0,50,PIECE,2630.0
ACT-AD,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,596.0,688.0,30,BLISTER,92.0
RDT,2024-02-01,HEALTH CENTER,,2.0,25,PIECE,2.0
ART-SUP,2024-08-01,HEALTH CENTER,,2677.0,2,CAPSULE,2677.0
SP,2025-05-01,HEALTH CENTER,,196.0,1000,TABLET,196.0
ACT-INF,2024-08-01,HEALTH CENTER,,2959.0,30,BLISTER,2959.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,2343.0,30,BLISTER,2343.0
ACT-AD,2024-11-01,HEALTH CENTER,,1418.0,30,BLISTER,1418.0
ACT-GC,2024-11-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,1372.0,269.0,30,BLISTER,-1103.0
QUIN,2024-08-01,HEALTH CENTER,83.0,349.0,1000,TABLET,266.0
QUIN,2024-02-01,HEALTH CENTER,,3.0,1000,TABLET,3.0
ART-SUP,2025-02-01,HEALTH CENTER,,3262.0,2,CAPSULE,3262.0
ART-INJ,2025-05-01,HEALTH CENTER,,1142.0,5,VIAL,1142.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,9.0,1,TABLET,9.0
QUIN,2025-08-01,HEALTH CENTER,,531.0,1000,TABLET,531.0
ART-INJ,2024-11-01,HEALTH CENTER,633.0,1956.0,5,VIAL,1323.0
RDT,2025-02-01,HEALTH CENTER,,0.0,25,PIECE,0.0
RDT,2024-02-01,HEALTH CENTER,,0.0,25,PIECE,0.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,0.0,1,TABLET,0.0
RDT,2024-02-01,REGIONAL HOSPITAL,,6.0,25,PIECE,6.0
ACT-AD,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2025-02-01,HEALTH CENTER,929.0,1.0,50,PIECE,-928.0
ART-INJ,2025-05-01,HEALTH CENTER,541.0,12.0,5,VIAL,-529.0
ART-INJ,2025-02-01,HEALTH CENTER,,3.0,5,VIAL,3.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,843.0,1,SACHET,843.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,2657.0,1,SACHET,2657.0
ACT-GC,2024-05-01,HEALTH CENTER,,1258.0,30,BLISTER,1258.0
SP,2025-05-01,HEALTH CENTER,,2.0,1000,TABLET,2.0
ACT-SC,2025-08-01,REGIONAL HOSPITAL,586.0,0.0,30,BLISTER,-586.0
SP,2024-11-01,HEALTH CENTER,,858.0,1000,TABLET,858.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,403.0,1,TABLET,403.0
SP,2025-02-01,HEALTH CENTER,,1570.0,1000,TABLET,1570.0
ACT-GC,2024-11-01,HEALTH CENTER,1087.0,43.0,30,BLISTER,-1044.0
SP,2025-02-01,DISTRICT HOSPITAL,,0.0,1000,TABLET,0.0
PYRA-COMP,2025-11-01,HEALTH CENTER,1254.0,94.0,1,TABLET,-1160.0
QUIN,2024-11-01,HEALTH CENTER,150.0,0.0,1000,TABLET,-150.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,13.0,1,SACHET,13.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,1065.0,1,SACHET,1065.0
ACT-INF,2025-11-01,HEALTH CENTER,,1639.0,30,BLISTER,1639.0
ART-INJ,2024-02-01,HEALTH CENTER,892.0,182.0,5,VIAL,-710.0
ACT-INF,2025-05-01,HEALTH CENTER,913.0,240.0,30,BLISTER,-673.0
ACT-INF,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2025-05-01,HEALTH CENTER,547.0,3990.0,2,CAPSULE,3443.0
ART-INJ,2025-08-01,HEALTH CENTER,,130.0,5,VIAL,130.0
ART-INJ,2024-05-01,HEALTH CENTER,,23.0,5,VIAL,23.0
QUIN,2024-05-01,HEALTH CENTER,,116.0,1000,TABLET,116.0
ART-INJ,2025-08-01,HEALTH CENTER,,19.0,5,VIAL,19.0
ART-SUP,2024-08-01,HEALTH CENTER,2206.0,1132.0,2,CAPSULE,-1074.0
RDT,2025-02-01,HEALTH CENTER,331.0,105.0,25,PIECE,-226.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-05-01,HEALTH CENTER,,178.0,30,BLISTER,178.0
ART-SUP,2024-05-01,HEALTH CENTER,,867.0,2,CAPSULE,867.0
ACT-AD,2025-05-01,HEALTH CENTER,,949.0,30,BLISTER,949.0
ART-SUP,2024-05-01,HEALTH CENTER,993.0,74.0,2,CAPSULE,-919.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,2116.0,1,SACHET,2116.0
ART-INJ,2025-11-01,HEALTH CENTER,,117.0,5,VIAL,117.0
ART-SUP,2024-02-01,HEALTH CENTER,,92.0,2,CAPSULE,92.0
ITN,2025-05-01,HEALTH CENTER,,2916.0,50,PIECE,2916.0
QUIN,2024-11-01,HEALTH CENTER,476.0,24.0,1000,TABLET,-452.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
QUIN,2024-11-01,HEALTH CENTER,,9.0,1000,TABLET,9.0
PYRA-SAC,2024-05-01,HEALTH CENTER,,2.0,1,SACHET,2.0
ART-SUP,2024-11-01,HEALTH CENTER,,12.0,2,CAPSULE,12.0
SP,2024-05-01,HEALTH CENTER,,2086.0,1000,TABLET,2086.0
ART-INJ,2024-11-01,HEALTH CENTER,963.0,19.0,5,VIAL,-944.0
ART-SUP,2024-11-01,DISTRICT HOSPITAL,587.0,480.0,2,CAPSULE,-107.0
ACT-AD,2024-02-01,HEALTH CENTER,251.0,0.0,30,BLISTER,-251.0
ACT-INF,2025-11-01,DISTRICT HOSPITAL,,3991.0,30,BLISTER,3991.0
RDT,2025-11-01,HEALTH CENTER,,1.0,25,PIECE,1.0
SP,2024-11-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
RDT,2024-05-01,DISTRICT HOSPITAL,,0.0,25,PIECE,0.0
ACT-SC,2024-05-01,HEALTH CENTER,687.0,41.0,30,BLISTER,-646.0
ITN,2025-02-01,HEALTH CENTER,649.0,6.0,50,PIECE,-643.0
ACT-GC,2025-02-01,HEALTH CENTER,,236.0,30,BLISTER,236.0
PYRA-COMP,2025-02-01,HEALTH CENTER,516.0,2.0,1,TABLET,-514.0
ACT-SC,2024-08-01,HEALTH CENTER,1422.0,822.0,30,BLISTER,-600.0
SP,2025-08-01,HEALTH CENTER,,300.0,1000,TABLET,300.0
QUIN,2025-05-01,DISTRICT HOSPITAL,525.0,0.0,1000,TABLET,-525.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-SAC,2024-02-01,HEALTH CENTER,1411.0,39.0,1,SACHET,-1372.0
RDT,2025-05-01,HEALTH CENTER,639.0,1046.0,25,PIECE,407.0
ACT-AD,2025-08-01,HEALTH CENTER,,607.0,30,BLISTER,607.0
ITN,2024-02-01,HEALTH CENTER,,2.0,50,PIECE,2.0
PYRA-COMP,2024-02-01,NATIONAL HOSPITAL,,11.0,1,TABLET,11.0
ART-SUP,2025-05-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-INJ,2024-05-01,HEALTH CENTER,369.0,1.0,5,VIAL,-368.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,6274.0,1,TABLET,6274.0
ACT-SC,2025-02-01,HEALTH CENTER,,943.0,30,BLISTER,943.0
ACT-SC,2024-08-01,HEALTH CENTER,,5815.0,30,BLISTER,5815.0
ACT-INF,2024-02-01,HEALTH CENTER,,2204.0,30,BLISTER,2204.0
ART-SUP,2024-11-01,HEALTH CENTER,1723.0,2377.0,2,CAPSULE,654.0
ACT-AD,2024-11-01,HEALTH CENTER,,825.0,30,BLISTER,825.0
PYRA-SAC,2025-11-01,HEALTH CENTER,,502.0,1,SACHET,502.0
ACT-INF,2024-11-01,HEALTH CENTER,526.0,1.0,30,BLISTER,-525.0
ACT-SC,2025-11-01,DISTRICT HOSPITAL,,987.0,30,BLISTER,987.0
PYRA-SAC,2024-02-01,HEALTH CENTER,775.0,30.0,1,SACHET,-745.0
SP,2025-02-01,HEALTH CENTER,1985.0,227.0,1000,TABLET,-1758.0
ART-INJ,2024-02-01,HEALTH CENTER,,48.0,5,VIAL,48.0
ART-SUP,2024-11-01,HEALTH CENTER,1439.0,323.0,2,CAPSULE,-1116.0
SP,2025-02-01,HEALTH CENTER,,43.0,1000,TABLET,43.0
ART-SUP,2025-05-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-SUP,2024-08-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
PYRA-COMP,2025-08-01,HEALTH CENTER,467.0,487.0,1,TABLET,20.0
ITN,2024-11-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ITN,2025-08-01,HEALTH CENTER,,609.0,50,PIECE,609.0
PYRA-SAC,2025-02-01,DISTRICT HOSPITAL,,2590.0,1,SACHET,2590.0
ART-INJ,2024-08-01,HEALTH CENTER,,755.0,5,VIAL,755.0
ART-SUP,2025-11-01,HEALTH CENTER,,207.0,2,CAPSULE,207.0
QUIN,2025-08-01,HEALTH CENTER,367.0,301.0,1000,TABLET,-66.0
ACT-GC,2024-05-01,HEALTH CENTER,,6753.0,30,BLISTER,6753.0
RDT,2025-02-01,HEALTH CENTER,,139.0,25,PIECE,139.0
ACT-INF,2025-02-01,HEALTH CENTER,,8537.0,30,BLISTER,8537.0
ITN,2024-08-01,HEALTH CENTER,966.0,595.0,50,PIECE,-371.0
ACT-SC,2024-08-01,HEALTH CENTER,,3244.0,30,BLISTER,3244.0
RDT,2024-02-01,HEALTH CENTER,600.0,9.0,25,PIECE,-591.0
ART-SUP,2024-02-01,HEALTH CENTER,1219.0,61.0,2,CAPSULE,-1158.0
ACT-INF,2024-08-01,HEALTH CENTER,,344.0,30,BLISTER,344.0
QUIN,2025-05-01,HEALTH CENTER,219.0,115.0,1000,TABLET,-104.0
ACT-SC,2025-02-01,HEALTH CENTER,679.0,1119.0,30,BLISTER,440.0
SP,2025-08-01,HEALTH CENTER,,1355.0,1000,TABLET,1355.0
QUIN,2024-05-01,HEALTH CENTER,315.0,1171.0,1000,TABLET,856.0
ACT-INF,2025-02-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
SP,2024-08-01,DISTRICT HOSPITAL,,194.0,1000,TABLET,194.0
ACT-INF,2025-11-01,DISTRICT HOSPITAL,,132.0,30,BLISTER,132.0
ITN,2024-05-01,DISTRICT HOSPITAL,,0.0,50,PIECE,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,8277.0,30,BLISTER,8277.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,114.0,30,BLISTER,114.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,2967.0,1,SACHET,2967.0
RDT,2025-05-01,HEALTH CENTER,,4896.0,25,PIECE,4896.0
SP,2024-11-01,HEALTH CENTER,,1641.0,1000,TABLET,1641.0
ITN,2024-08-01,HEALTH CENTER,,720.0,50,PIECE,720.0
ACT-GC,2024-08-01,HEALTH CENTER,268.0,0.0,30,BLISTER,-268.0
ART-INJ,2024-05-01,HEALTH CENTER,390.0,994.0,5,VIAL,604.0
ACT-SC,2024-02-01,HEALTH CENTER,508.0,4.0,30,BLISTER,-504.0
RDT,2025-02-01,HEALTH CENTER,,2.0,25,PIECE,2.0
RDT,2024-08-01,HEALTH CENTER,,2978.0,25,PIECE,2978.0
ACT-GC,2024-11-01,HEALTH CENTER,,1385.0,30,BLISTER,1385.0
ACT-AD,2025-02-01,HEALTH CENTER,682.0,227.0,30,BLISTER,-455.0
SP,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-SAC,2024-02-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-SC,2024-08-01,HEALTH CENTER,,187.0,30,BLISTER,187.0
ACT-AD,2025-11-01,DISTRICT HOSPITAL,377.0,0.0,30,BLISTER,-377.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,55.0,1,SACHET,55.0
PYRA-SAC,2024-11-01,HEALTH CENTER,,37.0,1,SACHET,37.0
RDT,2024-05-01,HEALTH CENTER,438.0,213.0,25,PIECE,-225.0
ACT-GC,2025-05-01,HEALTH CENTER,,50.0,30,BLISTER,50.0
RDT,2025-11-01,HEALTH CENTER,,1143.0,25,PIECE,1143.0
PYRA-SAC,2024-05-01,HEALTH CENTER,,4.0,1,SACHET,4.0
ACT-INF,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-08-01,HEALTH CENTER,1872.0,1073.0,1,TABLET,-799.0
RDT,2024-08-01,HEALTH CENTER,446.0,0.0,25,PIECE,-446.0
ACT-INF,2025-02-01,HEALTH CENTER,272.0,0.0,30,BLISTER,-272.0
ACT-INF,2024-08-01,HEALTH CENTER,,3820.0,30,BLISTER,3820.0
ACT-INF,2025-08-01,HEALTH CENTER,,583.0,30,BLISTER,583.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,780.0,2086.0,30,BLISTER,1306.0
ACT-SC,2024-08-01,HEALTH CENTER,,411.0,30,BLISTER,411.0
QUIN,2024-08-01,HEALTH CENTER,543.0,272.0,1000,TABLET,-271.0
ART-SUP,2025-05-01,HEALTH CENTER,,1.0,2,CAPSULE,1.0
RDT,2025-05-01,HEALTH CENTER,,0.0,25,PIECE,0.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ART-INJ,2024-08-01,HEALTH CENTER,,1075.0,5,VIAL,1075.0
ITN,2024-02-01,HEALTH CENTER,,0.0,50,PIECE,0.0
RDT,2025-05-01,HEALTH CENTER,,594.0,25,PIECE,594.0
PYRA-SAC,2024-11-01,HEALTH CENTER,316.0,6.0,1,SACHET,-310.0
ACT-GC,2025-05-01,HEALTH CENTER,136.0,0.0,30,BLISTER,-136.0
ART-SUP,2024-02-01,HEALTH CENTER,,10.0,2,CAPSULE,10.0
ACT-SC,2024-11-01,HEALTH CENTER,738.0,825.0,30,BLISTER,87.0
ART-SUP,2025-05-01,HEALTH CENTER,,989.0,2,CAPSULE,989.0
ACT-GC,2025-11-01,HEALTH CENTER,,22.0,30,BLISTER,22.0
ITN,2025-05-01,HEALTH CENTER,,601.0,50,PIECE,601.0
ACT-AD,2024-05-01,HEALTH CENTER,,32.0,30,BLISTER,32.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,1582.0,1,TABLET,1582.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2024-02-01,HEALTH CENTER,,76.0,5,VIAL,76.0
ART-SUP,2024-08-01,HEALTH CENTER,,31.0,2,CAPSULE,31.0
ITN,2025-11-01,DISTRICT HOSPITAL,,0.0,50,PIECE,0.0
ITN,2024-05-01,HEALTH CENTER,,15.0,50,PIECE,15.0
RDT,2024-11-01,HEALTH CENTER,,443.0,25,PIECE,443.0
PYRA-SAC,2025-02-01,HEALTH CENTER,850.0,240.0,1,SACHET,-610.0
PYRA-COMP,2025-11-01,DISTRICT HOSPITAL,342.0,58.0,1,TABLET,-284.0
ACT-GC,2024-11-01,HEALTH CENTER,,3727.0,30,BLISTER,3727.0
ART-INJ,2025-05-01,HEALTH CENTER,,2.0,5,VIAL,2.0
ART-SUP,2025-11-01,DISTRICT HOSPITAL,1392.0,2179.0,2,CAPSULE,787.0
ACT-SC,2024-02-01,HEALTH CENTER,126.0,0.0,30,BLISTER,-126.0
ACT-INF,2024-02-01,HEALTH CENTER,,400.0,30,BLISTER,400.0
RDT,2025-11-01,HEALTH CENTER,,2940.0,25,PIECE,2940.0
SP,2025-02-01,HEALTH CENTER,,24.0,1000,TABLET,24.0
ACT-GC,2024-02-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,4555.0,1,SACHET,4555.0
ACT-SC,2024-11-01,HEALTH CENTER,369.0,5.0,30,BLISTER,-364.0
PYRA-SAC,2024-05-01,HEALTH CENTER,716.0,394.0,1,SACHET,-322.0
ART-SUP,2024-05-01,HEALTH CENTER,,2516.0,2,CAPSULE,2516.0
ACT-INF,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
SP,2025-05-01,HEALTH CENTER,,403.0,1000,TABLET,403.0
RDT,2024-05-01,HEALTH CENTER,,3.0,25,PIECE,3.0
ART-SUP,2025-02-01,HEALTH CENTER,,1.0,2,CAPSULE,1.0
RDT,2024-02-01,HEALTH CENTER,,2045.0,25,PIECE,2045.0
ACT-AD,2024-02-01,HEALTH CENTER,,699.0,30,BLISTER,699.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,15.0,1,SACHET,15.0
ACT-INF,2024-11-01,HEALTH CENTER,,365.0,30,BLISTER,365.0
PYRA-COMP,2024-08-01,REGIONAL HOSPITAL,,1404.0,1,TABLET,1404.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,31.0,1,TABLET,31.0
